labels	texts
0	rt tag digits people injured buildings started for today monmeteor warning future link
0	rt tag digits confirmed dead ; still missing devastating lac megantic canada derailment link tag
0	newbedon digits digits digits digits digits the colorado fire near pikes peak forces digits digits homes link
0	aumenta digits el numero de muertos entran de espana link / tag
0	rt tag who needs rescuing address digits krayan st brgy dona imeld aranetaa public qc fmph pls rt
0	digits dead texas blast . digits people may died fertilizer plant explosion includi link
0	rt tag survivors horrific train wreck spain digits dead digits rt tag gallery link link
0	rt tag tag tag tph need previous digits yr old grandma stable watson house victoria teeten tan digits unit digits
0	rt taguer da boat kisshuremmenter por risco do mortee com pena de ate digits anosos indica promotoria link
0	officials confirm digits passed 2014 glasgow helicopter crash ctv news link
0	nueva replica - terremoto en de mousa otro muerto link link
0	powerful quake hits guatemala digits dead digits digits magnitude earthquake rocked guatemala killing least of peo .
0	latest metro north derailment 39 / dead digits injured thoughts families ride again every day link
0	rt tag meteor crash reportedly injured digits from public link par techcrunch !
0	death bumps factory collapse temperature rises digits officials
0	orlando man killed jenna ties boston marathon bombing suspect nbc news confirms link
0	rt tag boys cifra de muert aumenta al men digits muertososos en el accidente de hin en santiago de compostela link
0	nyc train derail kills digits hurts digits washington post washington postnyc train derailmentment kills link
0	2000 tag al men digits muertosos estas descarrilarbrian de pasajeros cerca de santiago de compostela linkha .
0	digits personas han perdido la luz un adion mas resultaron afectados tras sismo en guatemala link
0	say caffeine awake tonyt worse storm pabloph comes flood pls
0	rt tag al no digits muertosos un mixcarrilar con tren los pasajeros en santiago de compostela en espana link
0	rtog breaking pic digits dead train derails spain pic tag appears show bodies complicated link
0	hell going lax love bad always happen this days fly explain tag
0	rt tag lax update several people shot according lapd police occurred citywide tactical strike declared
0	tag tag tag tag ideas domain name highparkfire house matching schemes .
0	quebec police expect deaths oil train derailment chosen least one link
0	metro north derail leaves digits dead dozens injured digits link metro north derailmentment leaves digits link
0	tag njpwpw called worried lax suspect tag
0	the suspect shot lax tsa 24 returning shootings today link latest army navy pjnet
0	colorado floods digits unaccounted .
0	rt tag singapore let me experience snow haze
0	rt tag west injury accident trauma rd hardign pike eb east lb elg pike reported police nashville …
0	ts tskk twenty digits na ung baday prayforbohol
0	ktl news reporting shooting victim lax appears tsaa agent no clear motive number suspects rapidly unfolding lax
0	a tag breaking gov cuomo says : people dead digits injured metro north train derailment bronx
0	boston marathon bombing suspects speaks link boston
0	rtm digits people confirmed dead colorado flooding digits digits people unaccounted statewide ; says no link
0	rescue operation finds digits alive savar bangladesh digits still radio link urgently need heavy equipment
0	tag mt identifies digits people killed nyc train crash mtaa identifies digits people killed nyc train crash tag
0	nana tag breaking police raise death toll digits earthquake western philippines
0	prayforwacobilfortexas cnn sayig digits digits dead
0	miracle rescue workers site garment factory collapse that killed digits of people link
0	rtls quebec police confirm digits person dead lacmegantic : digits number could still missing
0	rtx ultima hora al men seis muertosos programas descarrilar un tren de pasajeros var santiago de compostela link vi …
0	aumenta numer de muertos li mismo que sacudioo guatemala .
0	2news sardinia the deadly cyclone flooding bbc news link
0	diarios espanoles habla de al men digits muertosos para el encarrilamiento de un trenn cuando llegaba santiago de compostela
0	the quake hits 2 killing least digits link via tag
0	rt tag ciclone sardegna digits miti il govern antichiara lo delloo emergenza letta tragedia nazionale link
0	rta wildfire near colorado springs quickly becoming dangerous as thousands residents evacuate . link jm
0	alluvione gli sfollati raj a digits invariato il numeroo degli assistiti sardegna
0	reports tsa agent alleged gunman wounded shooting los angeles project lax link
0	emergency factory collapse death toll hits digits digits link
0	said of flood death toll colorado floods rises least nine reuters link follow
0	laser tag brazil detains band club owners deadly nightclub fire .
0	rt tagline death toll bangladesh factory collapse soars past digits digits recovery operation continues .
0	rt mr miamoto emilia uneros digits feriti gravi corso cabrifiche tutta la zona sionmonoo altre vittime tutt
0	new york derail kills digits wall street journal wall street doornew york derailmentment 2007 flip wall street link
0	bukannya kemarin baru aga gempa yabuqlic lagi rt tag digits total dead italy digits second magnitude earthquake link
0	hud say believe person custody lone gunman morning terror lax word is victims injuries
0	tag mag asawang matandas foot bridge at times las pinas district hospital wala silang matuluyan rescueph via honcel cantajo
0	woman found alive rubble may month bangladesh factory collapse killed digits of people rescue official says cnn
0	rt tag flooding fast moving storm colorado kills two people forced evacuation of homes .
0	rt tag names four people died glasgow helicopter crash released police link
0	rt tag breaking four died commuter train derailed new york city link
0	rtd man quickly recording fertilizer fire distance exploded explosion startling http
0	earthquake tag digits confirmed dead visayas earthquake viiforvisayas
0	rt tag : created person finder affected bostonmarathon explosions link
0	full tag digits dead visayas quake yahoo philippines news link
0	rt tag digits . unaccounted larimer , colorado flooding tag link
0	officials say 41 year old woman found dead colorado flood death toll reaches digits via the coflood
0	tag digits il ilangang st bayanihan vilage cainta rizal david bautista digits digits digits digits tag rescue tag tag rescueph
0	digits people missingcl lacmegantic
0	tag breaking police say suspect custody following lax shooting laxshooting
0	european retailers split bangladesh audience : link digits digits dead people enough agree
0	rtl garment factory collapse bangladesh digits killed numbers rising brands must better link
0	rt tagline footage aftermath today tacloban fresh channel dead ink gopro yokandaph haiyan link
0	world please wait tuesday come late digits injured meteor strike russia link
0	rtl scores : dead train derails spain link
